numbers,bonus_ball,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,date
5,13,31,37,38,44,17,2044-09-10
14,26,32,36,44,46,9,2044-09-13
22,25,27,32,36,48,2,2044-09-16
3,10,21,24,36,38,1,2044-09-19
11,13,28,37,40,49,29,2044-09-22
3,5,14,38,42,48,46,2044-09-25
3,4,7,9,15,31,47,2044-09-28
8,19,20,30,34,39,44,2044-10-01
5,16,34,36,37,46,42,2044-10-04
15,19,24,25,42,44,31,2044-10-07
5,13,31,37,38,44,17,2044-10-10
14,26,32,36,44,46,9,2044-10-13
22,25,27,32,36,48,2,2044-10-16
3,10,21,24,36,38,1,2044-10-19
2,15,19,38,44,46,10,2044-10-22
8,18,20,36,37,45,24,2044-10-25
1,3,6,7,12,42,46,2044-10-28
2,19,21,29,33,45,40,2044-10-31
1,10,12,29,46,47,38,2044-11-03
2,16,27,34,40,42,15,2044-11-06
13,17,19,29,38,44,15,2044-11-09
9,11,17,30,32,33,36,2044-11-12
5,18,27,39,40,41,30,2044-11-15
7,10,15,31,41,43,40,2044-11-18
2,15,19,38,44,46,10,2044-11-21
8,18,20,36,37,45,24,2044-11-24
1,3,6,7,12,42,46,2044-11-27
2,19,21,29,33,45,40,2044-11-30
1,10,12,29,46,47,38,2044-12-03
2,16,27,34,40,42,15,2044-12-06
13,17,19,29,38,44,15,2044-12-09
9,11,17,30,32,33,36,2044-12-12
5,18,27,39,40,41,30,2044-12-15
7,10,15,31,41,43,40,2044-12-18
7,14,23,30,32,47,41,2044-12-21
9,10,11,24,32,49,40,2044-12-24
1,23,25,33,44,45,24,2044-12-27
21,24,29,34,44,46,17,2044-12-30
17,18,30,34,38,47,31,2045-01-02
13,19,30,31,39,41,26,2045-01-05
5,7,8,12,28,35,32,2045-01-08
4,9,32,37,38,39,21,2045-01-11
3,19,23,31,46,47,17,2045-01-14
9,17,26,29,40,49,18,2045-01-17
7,14,23,30,32,47,41,2045-01-20
9,10,11,24,32,49,40,2045-01-23
1,23,25,33,44,45,24,2045-01-26
21,24,29,34,44,46,17,2045-01-29
17,18,30,34,38,47,31,2045-02-01
13,19,30,31,39,41,26,2045-02-04
5,7,8,12,28,35,32,2045-02-07
4,9,32,37,38,39,21,2045-02-10
3,19,23,31,46,47,17,2045-02-13
9,17,26,29,40,49,18,2045-02-16
3,16,21,36,42,47,14,2045-02-19
11,14,17,19,21,31,23,2045-02-22
9,15,23,26,34,41,21,2045-02-25
10,13,14,31,33,49,30,2045-02-28
5,9,24,26,27,28,29,2045-03-03
16,17,30,43,48,49,31,2045-03-06
10,13,21,31,38,45,41,2045-03-09
12,14,19,27,30,48,40,2045-03-12
12,19,27,37,41,43,49,2045-03-15
13,19,20,24,30,37,12,2045-03-18
3,16,21,36,42,47,14,2045-03-21
11,14,17,19,21,31,23,2045-03-24
9,15,23,26,34,41,21,2045-03-27
10,13,14,31,33,49,30,2045-03-30
5,9,24,26,27,28,29,2045-04-02
16,17,30,43,48,49,31,2045-04-05
10,13,21,31,38,45,41,2045-04-08
12,14,19,27,30,48,40,2045-04-11
12,19,27,37,41,43,49,2045-04-14
13,19,20,24,30,37,12,2045-04-17
7,10,32,37,38,39,17,2045-04-20
5,19,25,29,33,46,2,2045-04-23
6,19,21,30,38,40,29,2045-04-26
4,6,18,24,26,48,12,2045-04-29
13,20,24,25,37,46,18,2045-05-02
1,19,21,27,29,44,37,2045-05-05
6,7,23,34,40,42,4,2045-05-08
2,3,16,30,34,47,23,2045-05-11
9,10,12,25,43,48,5,2045-05-14
5,8,31,35,37,42,46,2045-05-17
5,8,28,39,42,43,3,2045-05-20
9,11,15,34,37,47,7,2045-05-23
3,21,22,30,41,42,7,2045-05-26
13,24,26,37,43,46,1,2045-05-29
2,4,9,18,46,49,31,2045-06-01
4,11,16,20,42,44,41,2045-06-04
5,8,10,18,30,47,35,2045-06-07
7,8,19,22,34,49,21,2045-06-10
22,24,26,28,36,41,39,2045-06-13
5,16,20,40,41,45,25,2045-06-16
4,8,13,14,16,34,25,2045-06-19
8,15,20,33,42,45,18,2045-06-22
6,19,29,38,39,48,47,2045-06-25
9,17,25,27,29,48,22,2045-06-28
4,8,11,19,23,24,48,2045-07-01
3,21,29,32,38,46,44,2045-07-04
5,13,30,31,37,38,22,2045-07-07
3,17,31,33,40,49,46,2045-07-10
19,22,35,41,42,46,12,2045-07-13
6,11,13,19,26,27,32,2045-07-16
4,8,13,14,16,34,25,2045-07-19
8,15,20,33,42,45,18,2045-07-22
6,19,29,38,39,48,47,2045-07-25
9,17,25,27,29,48,22,2045-07-28
4,8,11,19,23,24,48,2045-07-31
3,21,29,32,38,46,44,2045-08-03
5,13,30,31,37,38,22,2045-08-06
3,17,31,33,40,49,46,2045-08-09
19,22,35,41,42,46,12,2045-08-12
6,11,13,19,26,27,32,2045-08-15
5,23,35,36,38,49,2,2045-08-18
16,20,23,31,34,36,1,2045-08-21
6,13,16,30,37,48,17,2045-08-24
10,12,22,38,40,44,23,2045-08-27
3,7,11,16,17,36,8,2045-08-30
2,3,14,16,20,44,47,2045-09-02
24,29,30,35,40,42,37,2045-09-05
7,23,30,36,38,44,15,2045-09-08
16,18,20,28,32,34,12,2045-09-11
1,8,10,16,21,37,24,2045-09-14
10,21,34,37,41,46,40,2045-09-17
7,9,10,20,25,34,16,2045-09-20
2,5,20,26,39,44,31,2045-09-23
2,3,26,30,32,37,48,2045-09-26
6,18,22,27,31,36,10,2045-09-29
9,15,24,35,38,39,2,2045-10-02
5,13,15,20,22,46,41,2045-10-05
8,11,23,25,29,42,39,2045-10-08
4,16,22,24,36,47,9,2045-10-11
14,15,19,37,40,45,10,2045-10-14
10,21,34,37,41,46,40,2045-10-17
7,9,10,20,25,34,16,2045-10-20
2,5,20,26,39,44,31,2045-10-23
2,3,26,30,32,37,48,2045-10-26
6,18,22,27,31,36,10,2045-10-29
9,15,24,35,38,39,2,2045-11-01
5,13,15,20,22,46,41,2045-11-04
8,11,23,25,29,42,39,2045-11-07
4,16,22,24,36,47,9,2045-11-10
14,15,19,37,40,45,10,2045-11-13
7,21,23,25,32,35,12,2045-11-16
2,25,34,41,44,46,32,2045-11-19
2,13,15,19,38,42,41,2045-11-22
9,11,17,23,38,43,29,2045-11-25
3,6,22,27,28,36,24,2045-11-28
3,5,8,28,39,48,17,2045-12-01
24,27,31,37,38,46,2,2045-12-04
5,8,15,18,24,46,42,2045-12-07
1,14,15,19,28,41,24,2045-12-10
6,12,24,32,39,41,23,2045-12-13
5,12,22,23,37,41,36,2045-12-16
1,4,5,7,17,36,48,2045-12-19
6,8,31,35,39,40,21,2045-12-22
1,5,7,23,34,45,4,2045-12-25
8,11,30,33,43,44,9,2045-12-28
14,20,26,35,37,47,42,2045-12-31
12,19,31,35,38,43,22,2046-01-03
1,15,17,20,26,39,37,2046-01-06
7,12,29,31,41,46,25,2046-01-09
17,18,24,25,28,36,48,2046-01-12
5,12,22,23,37,41,36,2046-01-15
1,4,5,7,17,36,48,2046-01-18
6,8,31,35,39,40,21,2046-01-21
1,5,7,23,34,45,4,2046-01-24
8,11,30,33,43,44,9,2046-01-27
14,20,26,35,37,47,42,2046-01-30
12,19,31,35,38,43,22,2046-02-02
1,15,17,20,26,39,37,2046-02-05
7,12,29,31,41,46,25,2046-02-08
17,18,24,25,28,36,48,2046-02-11
2,5,31,33,34,47,6,2046-02-14
5,18,32,38,42,48,24,2046-02-17
17,19,23,28,30,32,45,2046-02-20
19,21,25,30,36,45,12,2046-02-23
1,23,29,38,42,46,21,2046-02-26
9,10,12,28,32,45,4,2046-03-01
22,24,25,31,32,34,49,2046-03-04
12,13,16,27,42,43,37,2046-03-07
4,22,27,40,44,49,19,2046-03-10
1,23,31,35,43,48,5,2046-03-13
2,5,31,33,34,47,6,2046-03-16
5,18,32,38,42,48,24,2046-03-19
17,19,23,28,30,32,45,2046-03-22
19,21,25,30,36,45,12,2046-03-25
1,23,29,38,42,46,21,2046-03-28
9,10,12,28,32,45,4,2046-03-31
22,24,25,31,32,34,49,2046-04-03
12,13,16,27,42,43,37,2046-04-06
4,22,27,40,44,49,19,2046-04-09
1,23,31,35,43,48,5,2046-04-12
1,3,21,31,46,48,35,2046-04-15
2,5,24,29,37,40,21,2046-04-18
26,27,34,36,41,44,22,2046-04-21
1,19,24,28,29,39,48,2046-04-24
5,13,15,20,27,34,7,2046-04-27
7,8,19,24,26,37,22,2046-04-30
1,5,27,31,44,46,18,2046-05-03
1,2,32,35,44,45,25,2046-05-06
9,13,22,26,38,46,8,2046-05-09
14,19,32,33,45,46,49,2046-05-12
1,3,21,31,46,48,35,2046-05-15
2,5,24,29,37,40,21,2046-05-18
26,27,34,36,41,44,22,2046-05-21
1,19,24,28,29,39,48,2046-05-24
5,13,15,20,27,34,7,2046-05-27
7,8,19,24,26,37,22,2046-05-30
1,5,27,31,44,46,18,2046-06-02
1,2,32,35,44,45,25,2046-06-05
9,13,22,26,38,46,8,2046-06-08
14,19,32,33,45,46,49,2046-06-11
4,6,19,21,24,38,33,2046-06-14
8,9,14,17,33,40,5,2046-06-17
19,32,42,46,48,49,4,2046-06-20
3,10,21,22,28,42,9,2046-06-23
4,21,22,23,26,32,27,2046-06-26
3,4,18,24,40,46,42,2046-06-29
6,10,12,41,43,45,16,2046-07-02
3,22,23,26,29,45,14,2046-07-05
10,16,33,36,37,49,6,2046-07-08
2,12,18,26,40,48,36,2046-07-11
4,6,19,21,24,38,33,2046-07-14
8,9,14,17,33,40,5,2046-07-17
19,32,42,46,48,49,4,2046-07-20
3,10,21,22,28,42,9,2046-07-23
4,21,22,23,26,32,27,2046-07-26
3,4,18,24,40,46,42,2046-07-29
6,10,12,41,43,45,16,2046-08-01
3,22,23,26,29,45,14,2046-08-04
10,16,33,36,37,49,6,2046-08-07
2,12,18,26,40,48,36,2046-08-10
8,11,23,34,37,44,12,2046-08-13
1,13,14,21,25,29,20,2046-08-16
2,4,12,22,45,48,14,2046-08-19
11,25,35,43,45,47,13,2046-08-22
9,14,17,20,23,28,48,2046-08-25
10,25,28,31,40,43,13,2046-08-28
9,14,18,30,31,45,24,2046-08-31
3,4,11,18,25,27,26,2046-09-03
8,9,18,25,27,38,42,2046-09-06
13,22,31,35,41,47,11,2046-09-09
8,11,23,34,37,44,12,2046-09-12
1,13,14,21,25,29,20,2046-09-15
2,4,12,22,45,48,14,2046-09-18
11,25,35,43,45,47,13,2046-09-21
9,14,17,20,23,28,48,2046-09-24
10,25,28,31,40,43,13,2046-09-27
9,14,18,30,31,45,24,2046-09-30
3,4,11,18,25,27,26,2046-10-03
8,9,18,25,27,38,42,2046-10-06
13,22,31,35,41,47,11,2046-10-09
17,18,24,31,45,47,7,2046-10-12
5,15,17,39,43,45,18,2046-10-15
1,11,13,14,22,40,26,2046-10-18
7,8,14,16,21,26,36,2046-10-21
4,16,17,36,42,44,20,2046-10-24
10,12,13,32,38,46,37,2046-10-27
12,13,20,33,35,46,27,2046-10-30
6,21,26,35,45,47,25,2046-11-02
10,13,14,26,39,48,12,2046-11-05
1,7,14,21,39,41,5,2046-11-08
17,18,24,31,45,47,7,2046-11-11
5,15,17,39,43,45,18,2046-11-14
1,11,13,14,22,40,26,2046-11-17
7,8,14,16,21,26,36,2046-11-20
4,16,17,36,42,44,20,2046-11-23
10,12,13,32,38,46,37,2046-11-26
12,13,20,33,35,46,27,2046-11-29
6,21,26,35,45,47,25,2046-12-02
10,13,14,26,39,48,12,2046-12-05
1,7,14,21,39,41,5,2046-12-08
6,17,20,35,36,45,22,2046-12-11
3,7,10,20,30,33,18,2046-12-14
5,7,8,24,26,38,42,2046-12-17
15,20,21,29,44,45,41,2046-12-20
3,12,22,25,31,37,47,2046-12-23
17,26,32,34,37,49,16,2046-12-26
4,16,20,43,45,47,15,2046-12-29
5,28,30,34,42,46,13,2047-01-01
9,14,26,29,34,40,8,2047-01-04
3,4,6,22,26,48,38,2047-01-07
6,17,20,35,36,45,22,2047-01-10
3,7,10,20,30,33,18,2047-01-13
5,7,8,24,26,38,42,2047-01-16
15,20,21,29,44,45,41,2047-01-19
3,12,22,25,31,37,47,2047-01-22
17,26,32,34,37,49,16,2047-01-25
4,16,20,43,45,47,15,2047-01-28
5,28,30,34,42,46,13,2047-01-31
9,14,26,29,34,40,8,2047-02-03
3,4,6,22,26,48,38,2047-02-06
3,4,5,8,32,41,2,2047-02-09
1,6,9,38,43,45,14,2047-02-12
2,10,16,17,41,42,27,2047-02-15
7,9,11,18,41,42,30,2047-02-18
1,7,11,14,15,35,43,2047-02-21
6,7,8,11,25,42,2,2047-02-24
5,13,29,35,42,47,44,2047-02-27
2,12,20,22,30,37,24,2047-03-02
24,28,32,35,42,48,14,2047-03-05
8,18,30,34,35,38,28,2047-03-08
3,4,5,8,32,41,2,2047-03-11
1,6,9,38,43,45,14,2047-03-14
2,10,16,17,41,42,27,2047-03-17
7,9,11,18,41,42,30,2047-03-20
1,7,11,14,15,35,43,2047-03-23
6,7,8,11,25,42,2,2047-03-26
5,13,29,35,42,47,44,2047-03-29
2,12,20,22,30,37,24,2047-04-01
24,28,32,35,42,48,14,2047-04-04
8,18,30,34,35,38,28,2047-04-07
2,27,33,37,40,42,24,2047-04-10
4,25,27,31,40,47,45,2047-04-13
3,14,16,27,34,35,48,2047-04-16
6,11,24,46,47,48,10,2047-04-19
5,31,33,36,41,42,32,2047-04-22
6,16,22,30,37,45,44,2047-04-25
1,15,20,27,35,46,16,2047-04-28
10,11,18,22,36,38,6,2047-05-01
2,10,14,15,30,35,27,2047-05-04
5,9,15,21,27,42,34,2047-05-07
2,27,33,37,40,42,24,2047-05-10
4,25,27,31,40,47,45,2047-05-13
3,14,16,27,34,35,48,2047-05-16
6,11,24,46,47,48,10,2047-05-19
5,31,33,36,41,42,32,2047-05-22
6,16,22,30,37,45,44,2047-05-25
1,15,20,27,35,46,16,2047-05-28
10,11,18,22,36,38,6,2047-05-31
2,10,14,15,30,35,27,2047-06-03
5,9,15,21,27,42,34,2047-06-06
2,3,22,32,33,40,43,2047-06-09
1,7,8,15,16,25,36,2047-06-12
12,27,32,41,43,49,1,2047-06-15
6,12,26,29,45,49,3,2047-06-18
6,23,26,27,29,32,46,2047-06-21
15,21,29,30,46,47,43,2047-06-24
7,9,20,27,41,43,4,2047-06-27
1,2,7,22,40,41,43,2047-06-30
5,15,17,27,45,49,24,2047-07-03
3,17,23,28,33,34,6,2047-07-06
2,3,22,32,33,40,43,2047-07-09
1,7,8,15,16,25,36,2047-07-12
12,27,32,41,43,49,1,2047-07-15
6,12,26,29,45,49,3,2047-07-18
6,23,26,27,29,32,46,2047-07-21
15,21,29,30,46,47,43,2047-07-24
7,9,20,27,41,43,4,2047-07-27
1,2,7,22,40,41,43,2047-07-30
5,15,17,27,45,49,24,2047-08-02
3,17,23,28,33,34,6,2047-08-05
2,10,22,41,45,47,32,2047-08-08
14,17,35,38,40,45,26,2047-08-11
4,7,20,38,48,49,43,2047-08-14
9,17,19,22,35,36,5,2047-08-17
12,15,26,27,29,46,8,2047-08-20
11,25,36,40,41,46,39,2047-08-23
1,6,13,32,41,46,16,2047-08-26
20,22,29,34,42,44,3,2047-08-29
11,17,23,26,35,42,30,2047-09-01
13,21,37,38,40,46,7,2047-09-04
2,10,22,41,45,47,32,2047-09-07
14,17,35,38,40,45,26,2047-09-10
4,7,20,38,48,49,43,2047-09-13
9,17,19,22,35,36,5,2047-09-16
12,15,26,27,29,46,8,2047-09-19
11,25,36,40,41,46,39,2047-09-22
1,6,13,32,41,46,16,2047-09-25
20,22,29,34,42,44,3,2047-09-28
11,17,23,26,35,42,30,2047-10-01
13,21,37,38,40,46,7,2047-10-04
1,5,23,33,35,40,30,2047-10-07
5,12,18,24,29,45,41,2047-10-10
2,3,11,16,34,41,13,2047-10-13
13,18,42,44,45,46,40,2047-10-16
5,7,14,18,44,47,22,2047-10-19
22,24,27,29,39,42,23,2047-10-22
6,11,24,36,43,44,20,2047-10-25
1,11,27,32,43,44,9,2047-10-28
2,15,20,24,36,49,3,2047-10-31
2,3,7,28,33,41,40,2047-11-03
1,5,23,33,35,40,30,2047-11-06
5,12,18,24,29,45,41,2047-11-09
2,3,11,16,34,41,13,2047-11-12
13,18,42,44,45,46,40,2047-11-15
5,7,14,18,44,47,22,2047-11-18
22,24,27,29,39,42,23,2047-11-21
6,11,24,36,43,44,20,2047-11-24
1,11,27,32,43,44,9,2047-11-27
2,15,20,24,36,49,3,2047-11-30
2,3,7,28,33,41,40,2047-12-03
1,12,31,34,43,47,15,2047-12-06
3,27,29,37,41,42,48,2047-12-09
10,16,19,28,36,41,21,2047-12-12
7,8,11,29,34,39,22,2047-12-15
5,28,37,39,44,49,17,2047-12-18
15,18,24,31,36,48,26,2047-12-21
8,12,16,18,27,39,6,2047-12-24
3,14,27,32,42,45,48,2047-12-27
8,17,28,35,38,40,36,2047-12-30
5,7,9,15,41,42,47,2048-01-02
1,12,31,34,43,47,15,2048-01-05
3,27,29,37,41,42,48,2048-01-08
10,16,19,28,36,41,21,2048-01-11
7,8,11,29,34,39,22,2048-01-14
5,28,37,39,44,49,17,2048-01-17
15,18,24,31,36,48,26,2048-01-20
8,12,16,18,27,39,6,2048-01-23
3,14,27,32,42,45,48,2048-01-26
8,17,28,35,38,40,36,2048-01-29
5,7,9,15,41,42,47,2048-02-01
1,3,22,23,36,47,40,2048-02-04
3,11,31,37,42,47,48,2048-02-07
3,12,18,24,45,46,7,2048-02-10
4,11,18,21,29,42,34,2048-02-13
1,4,22,25,42,43,20,2048-02-16
2,18,21,23,37,43,41,2048-02-19
7,10,25,28,39,48,43,2048-02-22
7,18,20,34,46,48,17,2048-02-25
1,4,7,12,31,35,38,2048-02-28
14,26,27,31,37,40,39,2048-03-02
1,3,22,23,36,47,40,2048-03-05
3,11,31,37,42,47,48,2048-03-08
3,12,18,24,45,46,7,2048-03-11
4,11,18,21,29,42,34,2048-03-14
1,4,22,25,42,43,20,2048-03-17
2,18,21,23,37,43,41,2048-03-20
7,10,25,28,39,48,43,2048-03-23
7,18,20,34,46,48,17,2048-03-26
1,4,7,12,31,35,38,2048-03-29
14,26,27,31,37,40,39,2048-04-01
7,16,19,21,23,28,24,2048-04-04
3,29,30,35,46,49,48,2048-04-07
2,17,22,26,31,35,8,2048-04-10
7,14,17,21,26,37,45,2048-04-13
12,20,30,35,41,42,27,2048-04-16
6,23,24,35,36,46,15,2048-04-19
6,21,26,31,34,35,30,2048-04-22
27,30,31,43,46,47,11,2048-04-25
10,21,24,25,29,44,27,2048-04-28
14,17,22,35,40,47,5,2048-05-01
7,16,19,21,23,28,24,2048-05-04
3,29,30,35,46,49,48,2048-05-07
2,17,22,26,31,35,8,2048-05-10
7,14,17,21,26,37,45,2048-05-13
12,20,30,35,41,42,27,2048-05-16
6,23,24,35,36,46,15,2048-05-19
6,21,26,31,34,35,30,2048-05-22
27,30,31,43,46,47,11,2048-05-25
10,21,24,25,29,44,27,2048-05-28
14,17,22,35,40,47,5,2048-05-31
3,17,19,20,46,49,21,2048-06-03
7,27,29,34,44,45,16,2048-06-06
14,16,17,20,35,47,40,2048-06-09
7,29,30,38,47,48,34,2048-06-12
15,16,23,37,40,44,26,2048-06-15
1,13,20,29,41,43,36,2048-06-18
27,37,41,44,45,49,39,2048-06-21
6,28,31,33,34,40,46,2048-06-24
7,8,24,25,26,46,39,2048-06-27
5,7,19,25,35,42,41,2048-06-30
3,17,19,20,46,49,21,2048-07-03
7,27,29,34,44,45,16,2048-07-06
14,16,17,20,35,47,40,2048-07-09
7,29,30,38,47,48,34,2048-07-12
15,16,23,37,40,44,26,2048-07-15
1,13,20,29,41,43,36,2048-07-18
27,37,41,44,45,49,39,2048-07-21
6,28,31,33,34,40,46,2048-07-24
7,8,24,25,26,46,39,2048-07-27
5,7,19,25,35,42,41,2048-07-30
3,21,23,27,46,47,22,2048-08-02
10,19,23,35,39,42,11,2048-08-05
10,13,26,27,40,46,16,2048-08-08
6,10,17,32,41,48,46,2048-08-11
6,9,14,16,18,32,47,2048-08-14
9,23,25,26,34,36,22,2048-08-17
13,15,30,40,47,48,45,2048-08-20
7,24,25,28,35,41,40,2048-08-23
2,3,12,27,32,49,35,2048-08-26
3,6,20,32,36,38,8,2048-08-29
13,24,34,35,41,48,33,2048-09-01
25,30,37,39,42,46,33,2048-09-04
3,4,9,23,34,38,8,2048-09-07
1,3,19,26,44,47,12,2048-09-10
3,10,15,21,23,27,17,2048-09-13
8,16,18,22,28,42,19,2048-09-16
20,22,25,28,40,45,31,2048-09-19
20,27,28,32,48,49,37,2048-09-22
5,10,23,24,25,49,9,2048-09-25
31,34,37,39,46,47,30,2048-09-28
13,24,34,35,41,48,33,2048-10-01
25,30,37,39,42,46,33,2048-10-04
3,4,9,23,34,38,8,2048-10-07
1,3,19,26,44,47,12,2048-10-10
3,10,15,21,23,27,17,2048-10-13
8,16,18,22,28,42,19,2048-10-16
20,22,25,28,40,45,31,2048-10-19
20,27,28,32,48,49,37,2048-10-22
5,10,23,24,25,49,9,2048-10-25
31,34,37,39,46,47,30,2048-10-28
14,17,22,24,27,31,5,2048-10-31
3,7,16,37,39,43,13,2048-11-03
9,21,24,25,41,47,22,2048-11-06
18,30,32,43,47,48,34,2048-11-09
1,4,9,11,40,41,24,2048-11-12
19,28,29,30,38,40,46,2048-11-15
8,9,29,30,33,42,16,2048-11-18
2,7,29,35,37,48,17,2048-11-21
1,7,13,25,39,40,28,2048-11-24
1,6,21,23,37,39,28,2048-11-27
14,17,22,24,27,31,5,2048-11-30
3,7,16,37,39,43,13,2048-12-03
9,21,24,25,41,47,22,2048-12-06
18,30,32,43,47,48,34,2048-12-09
1,4,9,11,40,41,24,2048-12-12
19,28,29,30,38,40,46,2048-12-15
8,9,29,30,33,42,16,2048-12-18
2,7,29,35,37,48,17,2048-12-21
1,7,13,25,39,40,28,2048-12-24
1,6,21,23,37,39,28,2048-12-27
3,14,17,27,41,44,1,2048-12-30
12,15,16,21,25,29,43,2049-01-02
7,11,14,28,29,33,42,2049-01-05
2,5,14,19,35,48,37,2049-01-08
21,26,27,28,37,43,1,2049-01-11
4,18,22,26,34,46,15,2049-01-14
2,3,14,21,22,35,27,2049-01-17
11,13,20,28,33,35,9,2049-01-20
22,31,37,42,43,49,27,2049-01-23
9,11,23,33,37,45,48,2049-01-26
3,14,17,27,41,44,1,2049-01-29
12,15,16,21,25,29,43,2049-02-01
7,11,14,28,29,33,42,2049-02-04
2,5,14,19,35,48,37,2049-02-07
21,26,27,28,37,43,1,2049-02-10
4,18,22,26,34,46,15,2049-02-13
2,3,14,21,22,35,27,2049-02-16
11,13,20,28,33,35,9,2049-02-19
22,31,37,42,43,49,27,2049-02-22
9,11,23,33,37,45,48,2049-02-25
7,15,29,37,46,49,32,2049-02-28
5,10,13,23,27,29,19,2049-03-03
7,10,14,21,25,46,37,2049-03-06
11,20,25,45,47,49,15,2049-03-09
9,20,35,44,45,46,19,2049-03-12
10,23,41,43,44,46,11,2049-03-15
23,28,38,40,42,46,25,2049-03-18
14,17,19,21,26,34,1,2049-03-21
25,28,32,34,39,49,38,2049-03-24
20,22,25,27,38,42,41,2049-03-27
7,15,29,37,46,49,32,2049-03-30
5,10,13,23,27,29,19,2049-04-02
7,10,14,21,25,46,37,2049-04-05
11,20,25,45,47,49,15,2049-04-08
9,20,35,44,45,46,19,2049-04-11
10,23,41,43,44,46,11,2049-04-14
23,28,38,40,42,46,25,2049-04-17
14,17,19,21,26,34,1,2049-04-20
25,28,32,34,39,49,38,2049-04-23
20,22,25,27,38,42,41,2049-04-26
16,26,32,35,37,38,45,2049-04-29
5,15,18,21,38,45,27,2049-05-02
2,12,22,30,31,39,18,2049-05-05
1,23,27,32,45,46,17,2049-05-08
11,13,29,34,37,43,36,2049-05-11
8,22,26,35,38,45,2,2049-05-14
2,3,34,36,39,49,47,2049-05-17
11,12,24,27,29,39,8,2049-05-20
1,6,14,16,23,37,33,2049-05-23
3,18,22,38,44,48,28,2049-05-26
16,26,32,35,37,38,45,2049-05-29
5,15,18,21,38,45,27,2049-06-01
2,12,22,30,31,39,18,2049-06-04
1,23,27,32,45,46,17,2049-06-07
11,13,29,34,37,43,36,2049-06-10
8,22,26,35,38,45,2,2049-06-13
2,3,34,36,39,49,47,2049-06-16
11,12,24,27,29,39,8,2049-06-19
1,6,14,16,23,37,33,2049-06-22
3,18,22,38,44,48,28,2049-06-25
1,12,23,26,43,47,38,2049-06-28
9,26,33,39,40,48,25,2049-07-01
10,23,26,41,42,44,30,2049-07-04
1,7,9,43,45,46,31,2049-07-07
1,5,27,29,31,44,28,2049-07-10
9,19,23,24,26,41,44,2049-07-13
7,17,25,26,31,40,9,2049-07-16
1,10,30,36,45,47,20,2049-07-19
3,12,16,17,20,26,10,2049-07-22
8,9,14,20,31,37,30,2049-07-25
1,12,23,26,43,47,38,2049-07-28
9,26,33,39,40,48,25,2049-07-31
10,23,26,41,42,44,30,2049-08-03
1,7,9,43,45,46,31,2049-08-06
1,5,27,29,31,44,28,2049-08-09
9,19,23,24,26,41,44,2049-08-12
7,17,25,26,31,40,9,2049-08-15
1,10,30,36,45,47,20,2049-08-18
3,12,16,17,20,26,10,2049-08-21
8,9,14,20,31,37,30,2049-08-24
19,23,27,29,35,43,44,2049-08-27
3,12,15,16,33,49,10,2049-08-30
3,15,18,43,46,48,4,2049-09-02
1,8,34,35,36,44,48,2049-09-05
3,4,13,15,17,30,12,2049-09-08
1,10,31,34,36,42,27,2049-09-11
9,17,21,24,37,44,40,2049-09-14
14,26,27,35,40,45,5,2049-09-17
2,19,22,23,24,28,1,2049-09-20
7,19,24,37,43,44,26,2049-09-23
19,23,27,29,35,43,44,2049-09-26
3,12,15,16,33,49,10,2049-09-29
3,15,18,43,46,48,4,2049-10-02
1,8,34,35,36,44,48,2049-10-05
3,4,13,15,17,30,12,2049-10-08
1,10,31,34,36,42,27,2049-10-11
9,17,21,24,37,44,40,2049-10-14
14,26,27,35,40,45,5,2049-10-17
2,19,22,23,24,28,1,2049-10-20
7,19,24,37,43,44,26,2049-10-23
4,15,37,42,43,44,5,2049-10-26
6,21,25,26,37,38,18,2049-10-29
5,12,13,16,27,29,14,2049-11-01
1,6,11,20,27,47,25,2049-11-04
10,15,20,22,26,36,5,2049-11-07
3,14,31,35,44,48,28,2049-11-10
4,8,13,15,25,38,1,2049-11-13
5,28,29,45,46,47,35,2049-11-16
12,13,14,21,30,44,27,2049-11-19
5,8,11,24,35,42,49,2049-11-22
4,15,37,42,43,44,5,2049-11-25
6,21,25,26,37,38,18,2049-11-28
5,12,13,16,27,29,14,2049-12-01
1,6,11,20,27,47,25,2049-12-04
10,15,20,22,26,36,5,2049-12-07
3,14,31,35,44,48,28,2049-12-10
4,8,13,15,25,38,1,2049-12-13
5,28,29,45,46,47,35,2049-12-16
12,13,14,21,30,44,27,2049-12-19
5,8,11,24,35,42,49,2049-12-22
5,26,29,30,38,46,25,2049-12-25
4,7,15,18,20,42,38,2049-12-28
1,3,14,17,35,43,26,2049-12-31
8,28,33,38,39,47,18,2050-01-03
4,21,30,32,33,43,42,2050-01-06
5,8,10,13,40,47,16,2050-01-09
17,21,22,29,43,45,26,2050-01-12
7,19,22,24,36,40,25,2050-01-15
10,20,26,39,44,49,9,2050-01-18
3,14,15,18,26,46,10,2050-01-21
5,26,29,30,38,46,25,2050-01-24
4,7,15,18,20,42,38,2050-01-27
1,3,14,17,35,43,26,2050-01-30
8,28,33,38,39,47,18,2050-02-02
4,21,30,32,33,43,42,2050-02-05
5,8,10,13,40,47,16,2050-02-08
17,21,22,29,43,45,26,2050-02-11
7,19,22,24,36,40,25,2050-02-14
10,20,26,39,44,49,9,2050-02-17
